"","PoolID","Foundation_spp","Removal_Control","Before_After","Species","Count","Phylum","Class","Order_Family","Functional_Group","paper"
"621",14,"Mytilus","Control","Before","Lottia.spp",35,"Mollusca","Gastropoda","Lottiidae","Herbivore","Russelletal2006"
"622",14,"Mytilus","Control","Before","Pagarus.spp",5,"Arthropoda","Malacostraca","Decapoda","Omnivores","Russelletal2006"
"623",14,"Mytilus","Control","Before","Cancer.spp",1,"Arthropoda","Malacostraca","Decapoda","Carnivore","Russelletal2006"
"624",14,"Mytilus","Control","Before","Idotea.spp",1,"Arthropoda","Malacostraca","Isopoda","Herbivore","Russelletal2006"
"625",14,"Mytilus","Control","Before","Strongylocentrotus.purpuratus",21,"Echinodermata","Echinoidea","Camarodonta","Herbivore","Russelletal2006"
"626",14,"Mytilus","Control","Before","Leptasterias.hexactis",2,"Echinodermata","Asteroidea","Forcipulatida","Carnivore","Russelletal2006"
"627",15,"Mytilus","Removal","Before","Nuttalina.spp",3,"Mollusca","Polyplacophora","Chitonida","Herbivore","Russelletal2006"
"628",15,"Mytilus","Removal","Before","Katharina.tunicata",2,"Mollusca","Polyplacophora","Chitonida","Herbivore","Russelletal2006"
"629",15,"Mytilus","Removal","Before","Tonicella.spp",1,"Mollusca","Polyplacophora","Chitonida","Herbivore","Russelletal2006"
"630",15,"Mytilus","Removal","Before","Nucella.ostrina",18,"Mollusca","Gastropoda","Neogastropoda","Carnivore","Russelletal2006"
"631",15,"Mytilus","Removal","Before","Littorina.spp",7,"Mollusca","Gastropoda","Littorinimorpha","Herbivore","Russelletal2006"
"632",15,"Mytilus","Removal","Before","Lottia.spp",89,"Mollusca","Gastropoda","Lottiidae","Herbivore","Russelletal2006"
"633",15,"Mytilus","Removal","Before","Pagarus.spp",3,"Arthropoda","Malacostraca","Decapoda","Omnivores","Russelletal2006"
"634",15,"Mytilus","Removal","Before","Petrolisthes.spp",1,"Arthropoda","Malacostraca","Decapoda","Herbivore","Russelletal2006"
"635",15,"Mytilus","Removal","Before","Sculpin",1,"Chordata","Actinopterygii","Scorpaeniformes","Carnivore","Russelletal2006"
"636",16,"Mytilus","Removal","Before","Nuttalina.spp",2,"Mollusca","Polyplacophora","Chitonida","Herbivore","Russelletal2006"
"637",16,"Mytilus","Removal","Before","Katharina.tunicata",5,"Mollusca","Polyplacophora","Chitonida","Herbivore","Russelletal2006"
"638",16,"Mytilus","Removal","Before","Mopalia.spp",2,"Mollusca","Polyplacophora","Chitonida","Herbivore","Russelletal2006"
"639",16,"Mytilus","Removal","Before","Nucella.ostrina",13,"Mollusca","Gastropoda","Neogastropoda","Carnivore","Russelletal2006"
"640",16,"Mytilus","Removal","Before","Nucella.canaliculata",5,"Mollusca","Gastropoda","Neogastropoda","Carnivore","Russelletal2006"
"641",16,"Mytilus","Removal","Before","Littorina.spp",134,"Mollusca","Gastropoda","Littorinimorpha","Herbivore","Russelletal2006"
"642",16,"Mytilus","Removal","Before","Tegula.funebralis",15,"Mollusca","Gastropoda","Trochida","Herbivore","Russelletal2006"
"643",16,"Mytilus","Removal","Before","Lottia.spp",370,"Mollusca","Gastropoda","Lottiidae","Herbivore","Russelletal2006"
"644",16,"Mytilus","Removal","Before","Pagarus.spp",14,"Arthropoda","Malacostraca","Decapoda","Omnivores","Russelletal2006"
"645",16,"Mytilus","Removal","Before","Petrolisthes.spp",2,"Arthropoda","Malacostraca","Decapoda","Herbivore","Russelletal2006"
"646",16,"Mytilus","Removal","Before","Idotea.spp",1,"Arthropoda","Malacostraca","Isopoda","Herbivore","Russelletal2006"
"647",16,"Mytilus","Removal","Before","Strongylocentrotus.purpuratus",9,"Echinodermata","Echinoidea","Camarodonta","Herbivore","Russelletal2006"
"648",16,"Mytilus","Removal","Before","Pisaster.ochraceus",1,"Echinodermata","Asteroidea","Forcipulatida","Carnivore","Russelletal2006"
"649",16,"Mytilus","Removal","Before","Sculpin",10,"Chordata","Actinopterygii","Scorpaeniformes","Carnivore","Russelletal2006"
"650",17,"Mytilus","Removal","Before","Tonicella.spp",6,"Mollusca","Polyplacophora","Chitonida","Herbivore","Russelletal2006"
"651",17,"Mytilus","Removal","Before","Mopalia.spp",2,"Mollusca","Polyplacophora","Chitonida","Herbivore","Russelletal2006"
"652",17,"Mytilus","Removal","Before","Ceratostoma.foliatum",1,"Mollusca","Gastropoda","Neogastropoda","Carnivore","Russelletal2006"
"653",17,"Mytilus","Removal","Before","Callistoma.canaliculata",5,"Mollusca","Gastropoda","Trochida","Herbivore","Russelletal2006"
"654",17,"Mytilus","Removal","Before","Littorina.spp",10,"Mollusca","Gastropoda","Littorinimorpha","Herbivore","Russelletal2006"
"655",17,"Mytilus","Removal","Before","Tegula.funebralis",45,"Mollusca","Gastropoda","Trochida","Herbivore","Russelletal2006"
"656",17,"Mytilus","Removal","Before","Lottia.spp",81,"Mollusca","Gastropoda","Lottiidae","Herbivore","Russelletal2006"
"657",17,"Mytilus","Removal","Before","Pagarus.spp",4,"Arthropoda","Malacostraca","Decapoda","Omnivores","Russelletal2006"
"658",17,"Mytilus","Removal","Before","Cancer.spp",1,"Arthropoda","Malacostraca","Decapoda","Carnivore","Russelletal2006"
"659",17,"Mytilus","Removal","Before","Strongylocentrotus.purpuratus",95,"Echinodermata","Echinoidea","Camarodonta","Herbivore","Russelletal2006"
"660",18,"Phyllospadix","Control","Before","Cyanoplax.hartwegii",8,"Mollusca","Polyplacophora","Chitonida","Herbivore","Russelletal2006"
"661",18,"Phyllospadix","Control","Before","Tonicella.spp",1,"Mollusca","Polyplacophora","Chitonida","Herbivore","Russelletal2006"
"662",18,"Phyllospadix","Control","Before","Mopalia.spp",7,"Mollusca","Polyplacophora","Chitonida","Herbivore","Russelletal2006"
"663",18,"Phyllospadix","Control","Before","Nucella.ostrina",8,"Mollusca","Gastropoda","Neogastropoda","Carnivore","Russelletal2006"
"664",18,"Phyllospadix","Control","Before","Nucella.canaliculata",3,"Mollusca","Gastropoda","Neogastropoda","Carnivore","Russelletal2006"
"665",18,"Phyllospadix","Control","Before","Littorina.spp",392,"Mollusca","Gastropoda","Littorinimorpha","Herbivore","Russelletal2006"
"666",18,"Phyllospadix","Control","Before","Tegula.funebralis",148,"Mollusca","Gastropoda","Trochida","Herbivore","Russelletal2006"
"667",18,"Phyllospadix","Control","Before","Alia.carinata",3,"Mollusca","Gastropoda","Neogastropoda","Carnivore","Russelletal2006"
"668",18,"Phyllospadix","Control","Before","Lottia.spp",246,"Mollusca","Gastropoda","Lottiidae","Herbivore","Russelletal2006"
"669",18,"Phyllospadix","Control","Before","Pagarus.spp",155,"Arthropoda","Malacostraca","Decapoda","Omnivores","Russelletal2006"
"670",18,"Phyllospadix","Control","Before","Petrolisthes.spp",4,"Arthropoda","Malacostraca","Decapoda","Herbivore","Russelletal2006"
"671",18,"Phyllospadix","Control","Before","Idotea.spp",3,"Arthropoda","Malacostraca","Isopoda","Herbivore","Russelletal2006"
"672",18,"Phyllospadix","Control","Before","Strongylocentrotus.purpuratus",177,"Echinodermata","Echinoidea","Camarodonta","Herbivore","Russelletal2006"
"673",18,"Phyllospadix","Control","Before","Sculpin",11,"Chordata","Actinopterygii","Scorpaeniformes","Carnivore","Russelletal2006"
"674",19,"Mytilus","Control","Before","Cyanoplax.hartwegii",4,"Mollusca","Polyplacophora","Chitonida","Herbivore","Russelletal2006"
"675",19,"Mytilus","Control","Before","Tonicella.spp",5,"Mollusca","Polyplacophora","Chitonida","Herbivore","Russelletal2006"
"676",19,"Mytilus","Control","Before","Mopalia.spp",2,"Mollusca","Polyplacophora","Chitonida","Herbivore","Russelletal2006"
"677",19,"Mytilus","Control","Before","Nucella.ostrina",4,"Mollusca","Gastropoda","Neogastropoda","Carnivore","Russelletal2006"
"678",19,"Mytilus","Control","Before","Ceratostoma.foliatum",2,"Mollusca","Gastropoda","Neogastropoda","Carnivore","Russelletal2006"
"679",19,"Mytilus","Control","Before","Nucella.lamellosa",3,"Mollusca","Gastropoda","Neogastropoda","Carnivore","Russelletal2006"
"680",19,"Mytilus","Control","Before","Callistoma.canaliculata",15,"Mollusca","Gastropoda","Trochida","Herbivore","Russelletal2006"
"681",19,"Mytilus","Control","Before","Lirabuccinum.dirum",1,"Mollusca","Gastropoda","Neogastropoda","Carnivore","Russelletal2006"
"682",19,"Mytilus","Control","Before","Littorina.spp",4,"Mollusca","Gastropoda","Littorinimorpha","Herbivore","Russelletal2006"
"683",19,"Mytilus","Control","Before","Tegula.funebralis",16,"Mollusca","Gastropoda","Trochida","Herbivore","Russelletal2006"
"684",19,"Mytilus","Control","Before","Lottia.spp",400,"Mollusca","Gastropoda","Lottiidae","Herbivore","Russelletal2006"
"685",19,"Mytilus","Control","Before","Acmaea.mitra",1,"Mollusca","Gastropoda","Acmaeidae","Herbivore","Russelletal2006"
"686",19,"Mytilus","Control","Before","Pagarus.spp",20,"Arthropoda","Malacostraca","Decapoda","Omnivores","Russelletal2006"
"687",19,"Mytilus","Control","Before","Pugettia.producta",1,"Arthropoda","Malacostraca","Decapoda","Omnivores","Russelletal2006"
"688",19,"Mytilus","Control","Before","Strongylocentrotus.purpuratus",235,"Echinodermata","Echinoidea","Camarodonta","Herbivore","Russelletal2006"
"689",19,"Mytilus","Control","Before","Leptasterias.hexactis",1,"Echinodermata","Asteroidea","Forcipulatida","Carnivore","Russelletal2006"
"690",19,"Mytilus","Control","Before","Sculpin",2,"Chordata","Actinopterygii","Scorpaeniformes","Carnivore","Russelletal2006"
"691",20,"Phyllospadix","Control","Before","Cyanoplax.hartwegii",1,"Mollusca","Polyplacophora","Chitonida","Herbivore","Russelletal2006"
"692",20,"Phyllospadix","Control","Before","Tonicella.spp",11,"Mollusca","Polyplacophora","Chitonida","Herbivore","Russelletal2006"
"693",20,"Phyllospadix","Control","Before","Mopalia.spp",1,"Mollusca","Polyplacophora","Chitonida","Herbivore","Russelletal2006"
"694",20,"Phyllospadix","Control","Before","Nucella.ostrina",4,"Mollusca","Gastropoda","Neogastropoda","Carnivore","Russelletal2006"
"695",20,"Phyllospadix","Control","Before","Nucella.canaliculata",2,"Mollusca","Gastropoda","Neogastropoda","Carnivore","Russelletal2006"
"696",20,"Phyllospadix","Control","Before","Ocinebria.lurida",1,"Mollusca","Gastropoda","Neogastropoda","Carnivore","Russelletal2006"
"697",20,"Phyllospadix","Control","Before","Lirabuccinum.dirum",4,"Mollusca","Gastropoda","Neogastropoda","Carnivore","Russelletal2006"
"698",20,"Phyllospadix","Control","Before","Littorina.spp",43,"Mollusca","Gastropoda","Littorinimorpha","Herbivore","Russelletal2006"
"699",20,"Phyllospadix","Control","Before","Tegula.funebralis",89,"Mollusca","Gastropoda","Trochida","Herbivore","Russelletal2006"
"700",20,"Phyllospadix","Control","Before","Lottia.spp",135,"Mollusca","Gastropoda","Lottiidae","Herbivore","Russelletal2006"
"701",20,"Phyllospadix","Control","Before","Acmaea.mitra",11,"Mollusca","Gastropoda","Acmaeidae","Herbivore","Russelletal2006"
"702",20,"Phyllospadix","Control","Before","Pagarus.spp",94,"Arthropoda","Malacostraca","Decapoda","Omnivores","Russelletal2006"
"703",20,"Phyllospadix","Control","Before","Pugettia.producta",7,"Arthropoda","Malacostraca","Decapoda","Omnivores","Russelletal2006"
"704",20,"Phyllospadix","Control","Before","Cancer.spp",4,"Arthropoda","Malacostraca","Decapoda","Carnivore","Russelletal2006"
"705",20,"Phyllospadix","Control","Before","Idotea.spp",2,"Arthropoda","Malacostraca","Isopoda","Herbivore","Russelletal2006"
"706",20,"Phyllospadix","Control","Before","Strongylocentrotus.purpuratus",3,"Echinodermata","Echinoidea","Camarodonta","Herbivore","Russelletal2006"
"707",20,"Phyllospadix","Control","Before","Pisaster.ochraceus",1,"Echinodermata","Asteroidea","Forcipulatida","Carnivore","Russelletal2006"
"708",20,"Phyllospadix","Control","Before","Brittle.star",2,"Echinodermata","Ophiuroidea","na","Omnivores","Russelletal2006"
"709",20,"Phyllospadix","Control","Before","Sculpin",7,"Chordata","Actinopterygii","Scorpaeniformes","Carnivore","Russelletal2006"
"710",20,"Phyllospadix","Control","Before","Gunnel",1,"Chordata","Actinopterygii","Perciformes","Carnivore","Russelletal2006"
"711",21,"Phyllospadix","Removal","Before","Nucella.ostrina",1,"Mollusca","Gastropoda","Neogastropoda","Carnivore","Russelletal2006"
"712",21,"Phyllospadix","Removal","Before","Bittium.eschrichtii",2,"Mollusca","Gastropoda","Cerithiidae","Herbivore","Russelletal2006"
"713",21,"Phyllospadix","Removal","Before","Littorina.spp",5,"Mollusca","Gastropoda","Littorinimorpha","Herbivore","Russelletal2006"
"714",21,"Phyllospadix","Removal","Before","Tegula.funebralis",12,"Mollusca","Gastropoda","Trochida","Herbivore","Russelletal2006"
"715",21,"Phyllospadix","Removal","Before","Lottia.spp",41,"Mollusca","Gastropoda","Lottiidae","Herbivore","Russelletal2006"
"716",21,"Phyllospadix","Removal","Before","Pagarus.spp",29,"Arthropoda","Malacostraca","Decapoda","Omnivores","Russelletal2006"
"717",21,"Phyllospadix","Removal","Before","Pugettia.producta",3,"Arthropoda","Malacostraca","Decapoda","Omnivores","Russelletal2006"
"718",21,"Phyllospadix","Removal","Before","Cancer.spp",1,"Arthropoda","Malacostraca","Decapoda","Carnivore","Russelletal2006"
"719",21,"Phyllospadix","Removal","Before","Heptacarpus.sitchensis",1,"Arthropoda","Malacostraca","Decapoda","Omnivores","Russelletal2006"
"720",21,"Phyllospadix","Removal","Before","Idotea.spp",9,"Arthropoda","Malacostraca","Isopoda","Herbivore","Russelletal2006"
"721",21,"Phyllospadix","Removal","Before","Sculpin",4,"Chordata","Actinopterygii","Scorpaeniformes","Carnivore","Russelletal2006"
"722",22,"Phyllospadix","Removal","Before","Mopalia.spp",1,"Mollusca","Polyplacophora","Chitonida","Herbivore","Russelletal2006"
"723",22,"Phyllospadix","Removal","Before","Bittium.eschrichtii",3,"Mollusca","Gastropoda","Cerithiidae","Herbivore","Russelletal2006"
"724",22,"Phyllospadix","Removal","Before","Littorina.spp",61,"Mollusca","Gastropoda","Littorinimorpha","Herbivore","Russelletal2006"
"725",22,"Phyllospadix","Removal","Before","Tegula.funebralis",40,"Mollusca","Gastropoda","Trochida","Herbivore","Russelletal2006"
"726",22,"Phyllospadix","Removal","Before","Lottia.spp",43,"Mollusca","Gastropoda","Lottiidae","Herbivore","Russelletal2006"
"727",22,"Phyllospadix","Removal","Before","Pagarus.spp",38,"Arthropoda","Malacostraca","Decapoda","Omnivores","Russelletal2006"
"728",22,"Phyllospadix","Removal","Before","Pugettia.producta",1,"Arthropoda","Malacostraca","Decapoda","Omnivores","Russelletal2006"
"729",23,"Mytilus","Removal","Before","Cyanoplax.hartwegii",1,"Mollusca","Polyplacophora","Chitonida","Herbivore","Russelletal2006"
"730",23,"Mytilus","Removal","Before","Katharina.tunicata",2,"Mollusca","Polyplacophora","Chitonida","Herbivore","Russelletal2006"
"731",23,"Mytilus","Removal","Before","Nucella.ostrina",52,"Mollusca","Gastropoda","Neogastropoda","Carnivore","Russelletal2006"
"732",23,"Mytilus","Removal","Before","Littorina.spp",165,"Mollusca","Gastropoda","Littorinimorpha","Herbivore","Russelletal2006"
"733",23,"Mytilus","Removal","Before","Tegula.funebralis",1,"Mollusca","Gastropoda","Trochida","Herbivore","Russelletal2006"
"734",23,"Mytilus","Removal","Before","Lottia.spp",178,"Mollusca","Gastropoda","Lottiidae","Herbivore","Russelletal2006"
"735",23,"Mytilus","Removal","Before","Acmaea.mitra",1,"Mollusca","Gastropoda","Acmaeidae","Herbivore","Russelletal2006"
"736",23,"Mytilus","Removal","Before","Pagarus.spp",33,"Arthropoda","Malacostraca","Decapoda","Omnivores","Russelletal2006"
"737",23,"Mytilus","Removal","Before","Strongylocentrotus.purpuratus",21,"Echinodermata","Echinoidea","Camarodonta","Herbivore","Russelletal2006"
"738",23,"Mytilus","Removal","Before","Sculpin",3,"Chordata","Actinopterygii","Scorpaeniformes","Carnivore","Russelletal2006"
"739",24,"Mytilus","Removal","Before","Katharina.tunicata",1,"Mollusca","Polyplacophora","Chitonida","Herbivore","Russelletal2006"
"740",24,"Mytilus","Removal","Before","Tonicella.spp",1,"Mollusca","Polyplacophora","Chitonida","Herbivore","Russelletal2006"
"741",24,"Mytilus","Removal","Before","Nucella.ostrina",18,"Mollusca","Gastropoda","Neogastropoda","Carnivore","Russelletal2006"
"742",24,"Mytilus","Removal","Before","Littorina.spp",70,"Mollusca","Gastropoda","Littorinimorpha","Herbivore","Russelletal2006"
"743",24,"Mytilus","Removal","Before","Lottia.spp",339,"Mollusca","Gastropoda","Lottiidae","Herbivore","Russelletal2006"
"744",24,"Mytilus","Removal","Before","Fissurella.volcano",1,"Mollusca","Gastropoda","Fissurellidea","Herbivore","Russelletal2006"
"745",24,"Mytilus","Removal","Before","Pagarus.spp",2,"Arthropoda","Malacostraca","Decapoda","Omnivores","Russelletal2006"
"746",24,"Mytilus","Removal","Before","Petrolisthes.spp",1,"Arthropoda","Malacostraca","Decapoda","Herbivore","Russelletal2006"
"747",24,"Mytilus","Removal","Before","Strongylocentrotus.purpuratus",10,"Echinodermata","Echinoidea","Camarodonta","Herbivore","Russelletal2006"
"748",24,"Mytilus","Removal","Before","Sculpin",1,"Chordata","Actinopterygii","Scorpaeniformes","Carnivore","Russelletal2006"
"749",25,"Mytilus","Control","Before","Nucella.ostrina",18,"Mollusca","Gastropoda","Neogastropoda","Carnivore","Russelletal2006"
"750",25,"Mytilus","Control","Before","Nucella.canaliculata",5,"Mollusca","Gastropoda","Neogastropoda","Carnivore","Russelletal2006"
"751",25,"Mytilus","Control","Before","Ocinebria.lurida",1,"Mollusca","Gastropoda","Neogastropoda","Carnivore","Russelletal2006"
"752",25,"Mytilus","Control","Before","Ceratostoma.foliatum",1,"Mollusca","Gastropoda","Neogastropoda","Carnivore","Russelletal2006"
"753",25,"Mytilus","Control","Before","Nucella.lamellosa",1,"Mollusca","Gastropoda","Neogastropoda","Carnivore","Russelletal2006"
"754",25,"Mytilus","Control","Before","Lirabuccinum.dirum",1,"Mollusca","Gastropoda","Neogastropoda","Carnivore","Russelletal2006"
"755",25,"Mytilus","Control","Before","Littorina.spp",7,"Mollusca","Gastropoda","Littorinimorpha","Herbivore","Russelletal2006"
"756",25,"Mytilus","Control","Before","Tegula.funebralis",7,"Mollusca","Gastropoda","Trochida","Herbivore","Russelletal2006"
"757",25,"Mytilus","Control","Before","Lottia.spp",154,"Mollusca","Gastropoda","Lottiidae","Herbivore","Russelletal2006"
"758",25,"Mytilus","Control","Before","Pagarus.spp",10,"Arthropoda","Malacostraca","Decapoda","Omnivores","Russelletal2006"
"759",25,"Mytilus","Control","Before","Strongylocentrotus.purpuratus",2,"Echinodermata","Echinoidea","Camarodonta","Herbivore","Russelletal2006"
"760",25,"Mytilus","Control","Before","Leptasterias.hexactis",1,"Echinodermata","Asteroidea","Forcipulatida","Carnivore","Russelletal2006"
"761",25,"Mytilus","Control","Before","Sculpin",2,"Chordata","Actinopterygii","Scorpaeniformes","Carnivore","Russelletal2006"
"762",26,"Phyllospadix","Removal","Before","Cyanoplax.hartwegii",1,"Mollusca","Polyplacophora","Chitonida","Herbivore","Russelletal2006"
"763",26,"Phyllospadix","Removal","Before","Tonicella.spp",2,"Mollusca","Polyplacophora","Chitonida","Herbivore","Russelletal2006"
"764",26,"Phyllospadix","Removal","Before","Nucella.canaliculata",5,"Mollusca","Gastropoda","Neogastropoda","Carnivore","Russelletal2006"
"765",26,"Phyllospadix","Removal","Before","Lirabuccinum.dirum",1,"Mollusca","Gastropoda","Neogastropoda","Carnivore","Russelletal2006"
"766",26,"Phyllospadix","Removal","Before","Littorina.spp",5,"Mollusca","Gastropoda","Littorinimorpha","Herbivore","Russelletal2006"
"767",26,"Phyllospadix","Removal","Before","Lottia.spp",25,"Mollusca","Gastropoda","Lottiidae","Herbivore","Russelletal2006"
"768",26,"Phyllospadix","Removal","Before","Pagarus.spp",2,"Arthropoda","Malacostraca","Decapoda","Omnivores","Russelletal2006"
"769",26,"Phyllospadix","Removal","Before","Pugettia.producta",5,"Arthropoda","Malacostraca","Decapoda","Omnivores","Russelletal2006"
"770",26,"Phyllospadix","Removal","Before","Cancer.spp",4,"Arthropoda","Malacostraca","Decapoda","Carnivore","Russelletal2006"
"771",26,"Phyllospadix","Removal","Before","Strongylocentrotus.purpuratus",10,"Echinodermata","Echinoidea","Camarodonta","Herbivore","Russelletal2006"
"772",26,"Phyllospadix","Removal","Before","Sculpin",2,"Chordata","Actinopterygii","Scorpaeniformes","Carnivore","Russelletal2006"
"773",27,"Phyllospadix","Control","Before","Cyanoplax.hartwegii",2,"Mollusca","Polyplacophora","Chitonida","Herbivore","Russelletal2006"
"774",27,"Phyllospadix","Control","Before","Tonicella.spp",4,"Mollusca","Polyplacophora","Chitonida","Herbivore","Russelletal2006"
"775",27,"Phyllospadix","Control","Before","Bittium.eschrichtii",1,"Mollusca","Gastropoda","Cerithiidae","Herbivore","Russelletal2006"
"776",27,"Phyllospadix","Control","Before","Callistoma.canaliculata",8,"Mollusca","Gastropoda","Trochida","Herbivore","Russelletal2006"
"777",27,"Phyllospadix","Control","Before","Littorina.spp",11,"Mollusca","Gastropoda","Littorinimorpha","Herbivore","Russelletal2006"
"778",27,"Phyllospadix","Control","Before","Lottia.spp",13,"Mollusca","Gastropoda","Lottiidae","Herbivore","Russelletal2006"
"779",27,"Phyllospadix","Control","Before","Pagarus.spp",7,"Arthropoda","Malacostraca","Decapoda","Omnivores","Russelletal2006"
"780",27,"Phyllospadix","Control","Before","Pugettia.producta",4,"Arthropoda","Malacostraca","Decapoda","Omnivores","Russelletal2006"
"781",27,"Phyllospadix","Control","Before","Cancer.spp",1,"Arthropoda","Malacostraca","Decapoda","Carnivore","Russelletal2006"
"782",27,"Phyllospadix","Control","Before","Heptacarpus.sitchensis",1,"Arthropoda","Malacostraca","Decapoda","Omnivores","Russelletal2006"
"783",27,"Phyllospadix","Control","Before","Strongylocentrotus.purpuratus",60,"Echinodermata","Echinoidea","Camarodonta","Herbivore","Russelletal2006"
"784",27,"Phyllospadix","Control","Before","Brittle.star",1,"Echinodermata","Ophiuroidea","na","Omnivores","Russelletal2006"
"785",27,"Phyllospadix","Control","Before","Sculpin",6,"Chordata","Actinopterygii","Scorpaeniformes","Carnivore","Russelletal2006"
"786",28,"Phyllospadix","Removal","Before","Cyanoplax.hartwegii",1,"Mollusca","Polyplacophora","Chitonida","Herbivore","Russelletal2006"
"787",28,"Phyllospadix","Removal","Before","Tonicella.spp",3,"Mollusca","Polyplacophora","Chitonida","Herbivore","Russelletal2006"
"788",28,"Phyllospadix","Removal","Before","Ocinebria.lurida",1,"Mollusca","Gastropoda","Neogastropoda","Carnivore","Russelletal2006"
"789",28,"Phyllospadix","Removal","Before","Callistoma.canaliculata",4,"Mollusca","Gastropoda","Trochida","Herbivore","Russelletal2006"
"790",28,"Phyllospadix","Removal","Before","Littorina.spp",12,"Mollusca","Gastropoda","Littorinimorpha","Herbivore","Russelletal2006"
"791",28,"Phyllospadix","Removal","Before","Tegula.funebralis",2,"Mollusca","Gastropoda","Trochida","Herbivore","Russelletal2006"
"792",28,"Phyllospadix","Removal","Before","Lottia.spp",9,"Mollusca","Gastropoda","Lottiidae","Herbivore","Russelletal2006"
"793",28,"Phyllospadix","Removal","Before","Diodora.aspera",1,"Mollusca","Gastropoda","Fissurellidae","Omnivores","Russelletal2006"
"794",28,"Phyllospadix","Removal","Before","Pagarus.spp",18,"Arthropoda","Malacostraca","Decapoda","Omnivores","Russelletal2006"
"795",28,"Phyllospadix","Removal","Before","Pugettia.producta",3,"Arthropoda","Malacostraca","Decapoda","Omnivores","Russelletal2006"
"796",28,"Phyllospadix","Removal","Before","Cancer.spp",1,"Arthropoda","Malacostraca","Decapoda","Carnivore","Russelletal2006"
"797",28,"Phyllospadix","Removal","Before","Heptacarpus.sitchensis",1,"Arthropoda","Malacostraca","Decapoda","Omnivores","Russelletal2006"
"798",28,"Phyllospadix","Removal","Before","Idotea.spp",2,"Arthropoda","Malacostraca","Isopoda","Herbivore","Russelletal2006"
"799",28,"Phyllospadix","Removal","Before","Strongylocentrotus.purpuratus",21,"Echinodermata","Echinoidea","Camarodonta","Herbivore","Russelletal2006"
"800",28,"Phyllospadix","Removal","Before","Leptasterias.hexactis",1,"Echinodermata","Asteroidea","Forcipulatida","Carnivore","Russelletal2006"
"801",28,"Phyllospadix","Removal","Before","Sculpin",7,"Chordata","Actinopterygii","Scorpaeniformes","Carnivore","Russelletal2006"
"802",29,"Phyllospadix","Control","Before","Tonicella.spp",1,"Mollusca","Polyplacophora","Chitonida","Herbivore","Russelletal2006"
"803",29,"Phyllospadix","Control","Before","Lirabuccinum.dirum",2,"Mollusca","Gastropoda","Neogastropoda","Carnivore","Russelletal2006"
"804",29,"Phyllospadix","Control","Before","Littorina.spp",22,"Mollusca","Gastropoda","Littorinimorpha","Herbivore","Russelletal2006"
"805",29,"Phyllospadix","Control","Before","Tegula.funebralis",1,"Mollusca","Gastropoda","Trochida","Herbivore","Russelletal2006"
"806",29,"Phyllospadix","Control","Before","Lottia.spp",5,"Mollusca","Gastropoda","Lottiidae","Herbivore","Russelletal2006"
"807",29,"Phyllospadix","Control","Before","Pagarus.spp",30,"Arthropoda","Malacostraca","Decapoda","Omnivores","Russelletal2006"
"808",29,"Phyllospadix","Control","Before","Pugettia.producta",8,"Arthropoda","Malacostraca","Decapoda","Omnivores","Russelletal2006"
"809",29,"Phyllospadix","Control","Before","Cancer.spp",1,"Arthropoda","Malacostraca","Decapoda","Carnivore","Russelletal2006"
"810",29,"Phyllospadix","Control","Before","Heptacarpus.sitchensis",1,"Arthropoda","Malacostraca","Decapoda","Omnivores","Russelletal2006"
"811",29,"Phyllospadix","Control","Before","Strongylocentrotus.purpuratus",1,"Echinodermata","Echinoidea","Camarodonta","Herbivore","Russelletal2006"
"812",29,"Phyllospadix","Control","Before","Sculpin",4,"Chordata","Actinopterygii","Scorpaeniformes","Carnivore","Russelletal2006"
"813",29,"Phyllospadix","Control","Before","Gunnel",1,"Chordata","Actinopterygii","Perciformes","Carnivore","Russelletal2006"
"814",30,"Mytilus","Control","Before","Nuttalina.spp",1,"Mollusca","Polyplacophora","Chitonida","Herbivore","Russelletal2006"
"815",30,"Mytilus","Control","Before","Katharina.tunicata",2,"Mollusca","Polyplacophora","Chitonida","Herbivore","Russelletal2006"
"816",30,"Mytilus","Control","Before","Nucella.ostrina",3,"Mollusca","Gastropoda","Neogastropoda","Carnivore","Russelletal2006"
"817",30,"Mytilus","Control","Before","Nucella.canaliculata",2,"Mollusca","Gastropoda","Neogastropoda","Carnivore","Russelletal2006"
"818",30,"Mytilus","Control","Before","Callistoma.canaliculata",3,"Mollusca","Gastropoda","Trochida","Herbivore","Russelletal2006"
"819",30,"Mytilus","Control","Before","Lottia.spp",140,"Mollusca","Gastropoda","Lottiidae","Herbivore","Russelletal2006"
"820",30,"Mytilus","Control","Before","Pagarus.spp",1,"Arthropoda","Malacostraca","Decapoda","Omnivores","Russelletal2006"
"821",30,"Mytilus","Control","Before","Strongylocentrotus.purpuratus",20,"Echinodermata","Echinoidea","Camarodonta","Herbivore","Russelletal2006"
"822",30,"Mytilus","Control","Before","Pisaster.ochraceus",1,"Echinodermata","Asteroidea","Forcipulatida","Carnivore","Russelletal2006"
"823",30,"Mytilus","Control","Before","Brittle.star",1,"Echinodermata","Ophiuroidea","na","Omnivores","Russelletal2006"
"824",30,"Mytilus","Control","Before","Sculpin",5,"Chordata","Actinopterygii","Scorpaeniformes","Carnivore","Russelletal2006"
"825",31,"Mytilus","Control","Before","Mopalia.spp",1,"Mollusca","Polyplacophora","Chitonida","Herbivore","Russelletal2006"
